Score,Type,Model,Classifier,Contrast_name,Balanced_accuracy
0.9371069182389937,train,logistic_regression,12,nBack_con_0002,0.9371835443037975
0.725,test,logistic_regression,12,nBack_con_0002,0.725
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.625,test,svm_kernel_default,12,nBack_con_0002,0.6203007518796992
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.625,test,svm_kernel_tuned,12,nBack_con_0002,0.6177944862155388
0.6415094339622641,train,naive_bayes,12,nBack_con_0002,0.6423259493670885
0.625,test,naive_bayes,12,nBack_con_0002,0.6203007518796992
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.575,test,decision_tree,12,nBack_con_0002,0.575187969924812
1.0,train,rfc,12,nBack_con_0002,1.0
0.525,test,rfc,12,nBack_con_0002,0.5200501253132832
0.949685534591195,train,logistic_regression,12,nBack_con_0002,0.9498417721518988
0.525,test,logistic_regression,12,nBack_con_0002,0.5275689223057645
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.45,test,svm_kernel_default,12,nBack_con_0002,0.4680306905370844
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.6,test,svm_kernel_tuned,12,nBack_con_0002,0.6061381074168798
0.6477987421383647,train,naive_bayes,12,nBack_con_0002,0.6410114140773621
0.475,test,naive_bayes,12,nBack_con_0002,0.49744245524296676
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.625,test,decision_tree,12,nBack_con_0002,0.6202046035805626
1.0,train,rfc,12,nBack_con_0002,1.0
0.575,test,rfc,12,nBack_con_0002,0.592071611253197
0.9622641509433962,train,logistic_regression,12,nBack_con_0002,0.9621908687381103
0.525,test,logistic_regression,12,nBack_con_0002,0.5179028132992327
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.5,test,svm_kernel_default,12,nBack_con_0002,0.49624060150375937
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.525,test,svm_kernel_tuned,12,nBack_con_0002,0.525062656641604
0.7735849056603774,train,naive_bayes,12,nBack_con_0002,0.773496835443038
0.45,test,naive_bayes,12,nBack_con_0002,0.45112781954887216
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.525,test,decision_tree,12,nBack_con_0002,0.5225563909774436
1.0,train,rfc,12,nBack_con_0002,1.0
0.475,test,rfc,12,nBack_con_0002,0.47744360902255634
0.9748427672955975,train,logistic_regression,12,nBack_con_0002,0.9749208860759494
0.55,test,logistic_regression,12,nBack_con_0002,0.5513784461152882
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.55,test,svm_kernel_default,12,nBack_con_0002,0.6010230179028133
0.9433962264150944,train,svm_kernel_tuned,12,nBack_con_0002,0.943008877615726
0.5,test,svm_kernel_tuned,12,nBack_con_0002,0.5038363171355499
0.7232704402515723,train,naive_bayes,12,nBack_con_0002,0.723287888395688
0.6,test,naive_bayes,12,nBack_con_0002,0.6368286445012787
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.6,test,decision_tree,12,nBack_con_0002,0.629156010230179
1.0,train,rfc,12,nBack_con_0002,1.0
0.55,test,rfc,12,nBack_con_0002,0.578005115089514
0.9874213836477987,train,logistic_regression,12,nBack_con_0002,0.9873969562460367
0.55,test,logistic_regression,12,nBack_con_0002,0.5473145780051151
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.5,test,svm_kernel_default,12,nBack_con_0002,0.5038363171355499
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.6,test,svm_kernel_tuned,12,nBack_con_0002,0.6061381074168798
0.610062893081761,train,naive_bayes,12,nBack_con_0002,0.6140323091542603
0.525,test,naive_bayes,12,nBack_con_0002,0.5255754475703325
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.475,test,decision_tree,12,nBack_con_0002,0.46675191815856776
1.0,train,rfc,12,nBack_con_0002,1.0
0.475,test,rfc,12,nBack_con_0002,0.49744245524296676
0.9433962264150944,train,logistic_regression,12,nBack_con_0002,0.9431422236300284
0.575,test,logistic_regression,12,nBack_con_0002,0.5690537084398977
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.575,test,svm_kernel_default,12,nBack_con_0002,0.5651629072681704
